energy_keV,PA_bin,PA_center_rad,PA_center_deg,probability_sum,max_phi_bin,max_pixel_id,max_probability
50,275,2.399827721492203,137.5,0.9999999999999998,17,355,0.0004932281411925442
60,275,2.399827721492203,137.5,1.0,17,356,0.0004870458401960468
80,275,2.399827721492203,137.5,1.0,35,900,0.0004764326570580564
100,275,2.399827721492203,137.5,1.0,35,900,0.00046723599703957355
15,276,2.4085543677521746,138.0,1.0,17,354,0.0006682393456686281
20,276,2.4085543677521746,138.0,1.0,17,355,0.0005643450680743903
30,276,2.4085543677521746,138.0,1.0,17,355,0.0005180017539163321
40,276,2.4085543677521746,138.0,0.9999999999999998,35,899,0.0005045436947192888
50,276,2.4085543677521746,138.0,1.0,17,356,0.0004965197147822523
60,276,2.4085543677521746,138.0,0.9999999999999999,17,356,0.0004904697855995895
80,276,2.4085543677521746,138.0,1.0,35,900,0.000479781991497676
100,276,2.4085543677521746,138.0,1.0,35,900,0.00047052067871100313
15,277,2.4172810140121466,138.5,1.0,17,354,0.0006719414628938195
20,277,2.4172810140121466,138.5,1.0,17,355,0.0005679005494161447
30,277,2.4172810140121466,138.5,1.0,17,355,0.0005212652635582918
40,277,2.4172810140121466,138.5,1.0,35,899,0.000507722416026812
50,277,2.4172810140121466,138.5,1.0,17,356,0.0004999565127623924
60,277,2.4172810140121466,138.5,0.9999999999999998,17,356,0.0004938647073283338
80,277,2.4172810140121466,138.5,0.9999999999999999,35,900,0.0004831029347154383
100,277,2.4172810140121466,138.5,0.9999999999999998,35,900,0.00047377751720112875
15,278,2.426007660272118,139.0,0.9999999999999998,17,354,0.0006756108024848998
20,278,2.426007660272118,139.0,1.0,17,355,0.0005714245514017817
30,278,2.426007660272118,139.0,1.0,17,355,0.0005244998788896545
40,278,2.426007660272118,139.0,1.0,35,899,0.0005108729937187679
50,278,2.426007660272118,139.0,1.0,17,356,0.0005033628821796689
60,278,2.426007660272118,139.0,0.9999999999999999,17,356,0.0004972295712562324
80,278,2.426007660272118,139.0,1.0,35,900,0.00048639447511987396
100,278,2.426007660272118,139.0,1.0,17,356,0.00047700552044539887
15,279,2.4347343065320897,139.5,1.0,17,354,0.0006792462467254788
20,279,2.4347343065320897,139.5,1.0,17,355,0.0005749160005861595
30,279,2.4347343065320897,139.5,1.0,17,355,0.0005277046146152581
40,279,2.4347343065320897,139.5,1.0,35,900,0.0005140784771967304
50,279,2.4347343065320897,139.5,1.0,17,356,0.0005067377854209567
60,279,2.4347343065320897,139.5,1.0,17,356,0.0005005633524131409
80,279,2.4347343065320897,139.5,1.0,35,900,0.0004896556100758843
100,279,2.4347343065320897,139.5,1.0,35,900,0.0004802037051627519
15,280,2.443460952792061,140.0,1.0,17,354,0.0006828466882240261
20,280,2.443460952792061,140.0,0.9999999999999998,17,355,0.000578373833440037
30,280,2.443460952792061,140.0,1.0,17,355,0.0005308784945415461
40,280,2.443460952792061,140.0,1.0000000000000002,35,900,0.0005174693049529879
50,280,2.443460952792061,140.0,1.0,17,356,0.0005100801944580418
60,280,2.443460952792061,140.0,1.0,17,356,0.0005038650352970198
80,280,2.443460952792061,140.0,1.0,35,900,0.000492885346210165
100,280,2.443460952792061,140.0,1.0000000000000004,35,900,0.0004833710971551342
15,281,2.452187599052033,140.5,1.0,17,354,0.0006864110302511841
20,281,2.452187599052033,140.5,1.0,17,355,0.0005817969966740291
30,281,2.452187599052033,140.5,0.9999999999999998,17,355,0.0005340205518739537
40,281,2.452187599052033,140.5,1.0000000000000002,35,900,0.0005208261349093502
50,281,2.452187599052033,140.5,1.0,17,356,0.0005133890911607446
60,281,2.452187599052033,140.5,1.0,17,356,0.0005071336141832793
80,281,2.452187599052033,140.5,0.9999999999999999,35,900,0.0004960826997138108
100,281,2.452187599052033,140.5,1.0,17,356,0.00048650673160426935
15,282,2.4609142453120048,141.0,1.0,17,354,0.0006899381870738371
20,282,2.4609142453120048,141.0,1.0,17,355,0.0005851844475594478
30,282,2.4609142453120048,141.0,1.0,17,355,0.00053712982951138
40,282,2.4609142453120048,141.0,1.0,35,900,0.0005241479445429014
50,282,2.4609142453120048,141.0,1.0,17,356,0.0005166634676070852
60,282,2.4609142453120048,141.0,1.0,17,356,0.0005103680934311273
80,282,2.4609142453120048,141.0,1.0,35,900,0.0004992466966419665
100,282,2.4609142453120048,141.0,1.0,17,356,0.0004896096533655255
15,283,2.4696408915719763,141.5,0.9999999999999998,17,354,0.0006934270842858606
20,283,2.4696408915719763,141.5,0.9999999999999999,17,355,0.0005885351542459464
30,283,2.4696408915719763,141.5,1.0,17,355,0.0005402053803377433
40,283,2.4696408915719763,141.5,1.0,35,900,0.0005274337219982446
50,283,2.4696408915719763,141.5,1.0,17,356,0.0005199023263902624
60,283,2.4696408915719763,141.5,0.9999999999999999,17,356,0.0005135674877868471
80,283,2.4696408915719763,141.5,1.0,35,900,0.0005023763732105232
100,283,2.4696408915719763,141.5,0.9999999999999998,17,356,0.0004926789172588816
15,284,2.478367537831948,142.0,1.0,17,354,0.0006968766591353612
20,284,2.478367537831948,142.0,0.9999999999999999,17,355,0.0005918480960757988
30,284,2.478367537831948,142.0,1.0,17,355,0.0005432462675104679
40,284,2.478367537831948,142.0,1.0,35,900,0.0005306824663957374
50,284,2.478367537831948,142.0,1.0,17,356,0.0005231046809225245
60,284,2.478367537831948,142.0,1.0,17,356,0.0005167308226839288
80,284,2.478367537831948,142.0,1.0,35,900,0.0005054707760896774
100,284,2.478367537831948,142.0,1.0,35,900,0.000495713588356811
15,285,2.4870941840919194,142.5,0.9999999999999998,17,354,0.0007002858608484196
20,285,2.4870941840919194,142.5,1.0,17,355,0.0005951222638948363
30,285,2.4870941840919194,142.5,1.0,35,900,0.0005463915535257966
40,285,2.4870941840919194,142.5,0.9999999999999998,35,900,0.0005338931881363726
50,285,2.4870941840919194,142.5,1.0,17,356,0.0005262695557356569
60,285,2.4870941840919194,142.5,0.9999999999999998,17,356,0.0005198571345399069
80,285,2.4870941840919194,142.5,1.0,35,900,0.0005085289626943362
100,285,2.4870941840919194,142.5,1.0,35,900,0.0004987127422691017
15,286,2.4958208303518914,143.0,1.0,17,354,0.0007036536509491661
20,286,2.4958208303518914,143.0,0.9999999999999998,17,355,0.0005983566603598303
30,286,2.4958208303518914,143.0,1.0,35,900,0.0005496375241423159
40,286,2.4958208303518914,143.0,1.0,35,900,0.0005370649092032068
50,286,2.4958208303518914,143.0,1.0,17,356,0.0005293959867781322
60,286,2.4958208303518914,143.0,1.0000000000000002,17,356,0.0005229454710499073
80,286,2.4958208303518914,143.0,1.0,35,900,0.00051155000147123
100,286,2.4958208303518914,143.0,0.9999999999999998,35,900,0.000501675465424429
15,287,2.504547476611863,143.5,1.0,17,354,0.0007069790035761223
20,287,2.504547476611863,143.5,1.0,17,355,0.0006015503002422857
30,287,2.504547476611863,143.5,0.9999999999999999,17,356,0.0005528425923305738
40,287,2.504547476611863,143.5,1.0,35,900,0.0005401966634592714
50,287,2.504547476611863,143.5,1.0,17,356,0.0005324830217087734
60,287,2.504547476611863,143.5,1.0,17,356,0.0005259948914767063
80,287,2.504547476611863,143.5,1.0,35,900,0.0005145329721826747
100,287,2.504547476611863,143.5,1.0,17,356,0.0005046008553486173
15,288,2.5132741228718345,144.0,1.0,17,354,0.0007102609057946618
20,288,2.5132741228718345,144.0,1.0000000000000002,17,355,0.0006047022107285569
30,288,2.5132741228718345,144.0,0.9999999999999998,35,900,0.0005560057817957561
40,288,2.5132741228718345,144.0,1.0,35,900,0.0005432874969418798
50,288,2.5132741228718345,144.0,1.0000000000000004,17,356,0.0005355297201868338
60,288,2.5132741228718345,144.0,1.0,17,356,0.0005290044669373203
80,288,2.5132741228718345,144.0,0.9999999999999999,35,900,0.0005174769661868987
100,288,2.5132741228718345,144.0,1.0,35,900,0.0005074880209395444
15,289,2.522000769131806,144.5,1.0,17,354,0.000713498357905579
20,289,2.522000769131806,144.5,0.9999999999999999,17,355,0.0006078114317161755
30,289,2.522000769131806,144.5,1.0,35,900,0.0005591261289997132
40,289,2.522000769131806,144.5,1.0,35,900,0.0005463364681532139
50,289,2.522000769131806,144.5,0.9999999999999999,17,356,0.000538535154158441
60,289,2.522000769131806,144.5,0.9999999999999999,17,356,0.0005319732806859054
80,289,2.522000769131806,144.5,1.0,35,900,0.0005203810867148054
100,289,2.522000769131806,144.5,1.0,35,900,0.0005103360827386037
15,290,2.530727415391778,145.0,0.9999999999999998,17,354,0.0007166903737495996
20,290,2.530727415391778,145.0,1.0,17,355,0.0006108770161062995
30,290,2.530727415391778,145.0,1.0,35,900,0.0005622026834544588
40,290,2.530727415391778,145.0,1.0,35,900,0.0005493426483471055
50,290,2.530727415391778,145.0,0.9999999999999998,17,356,0.0005414984081393006
60,290,2.530727415391778,145.0,1.0,17,356,0.0005349004283930231
80,290,2.530727415391778,145.0,1.0,35,900,0.0005232444491431619
100,290,2.530727415391778,145.0,0.9999999999999998,35,900,0.0005131441731985768
15,291,2.5394540616517496,145.5,0.9999999999999998,17,354,0.0007198359810077764
20,291,2.5394540616517496,145.5,1.0000000000000002,17,355,0.0006138980300922211
30,291,2.5394540616517496,145.5,1.0,17,356,0.0005652345080116938
40,291,2.5394540616517496,145.5,0.9999999999999998,35,900,0.000552305121811934
50,291,2.5394540616517496,145.5,1.0,17,356,0.0005444185794935356
60,291,2.5394540616517496,145.5,1.0,17,356,0.0005377850184211391
80,291,2.5394540616517496,145.5,1.0,35,900,0.0005260661812640369
100,291,2.5394540616517496,145.5,1.0,35,900,0.0005159114369479112
15,292,2.548180707911721,146.0,0.9999999999999998,17,354,0.0007229342214976565
20,292,2.548180707911721,146.0,0.9999999999999999,17,355,0.0006168735534438293
30,292,2.548180707911721,146.0,1.0,35,900,0.0005682206791482982
40,292,2.548180707911721,146.0,0.9999999999999999,35,900,0.0005552229861496019
50,292,2.548180707911721,146.0,0.9999999999999998,17,356,0.0005472947787086633
60,292,2.548180707911721,146.0,1.0,17,356,0.0005406261720961853
80,292,2.548180707911721,146.0,1.0,35,900,0.0005288454235504791
100,292,2.548180707911721,146.0,1.0,35,900,0.0005186370310512713
15,293,2.5569073541716927,146.5,1.0,17,354,0.0007259841514651766
20,293,2.5569073541716927,146.5,1.0,17,355,0.0006198026797878793
30,293,2.5569073541716927,146.5,1.0,17,356,0.0005711602872476102
40,293,2.5569073541716927,146.5,1.0,35,900,0.0005580953525503473
50,293,2.5569073541716927,146.5,1.0,17,356,0.0005501261296665488
60,293,2.5569073541716927,146.5,0.9999999999999998,17,356,0.0005434230239752309
80,293,2.5569073541716927,146.5,1.0,35,900,0.0005315813294183713
100,293,2.5569073541716927,146.5,1.0,17,356,0.0005213201252662935
15,294,2.5656340004316642,147.0,0.9999999999999999,17,354,0.0007289848418721173
20,294,2.5656340004316642,147.0,1.0,17,355,0.0006226845168841195
30,294,2.5656340004316642,147.0,1.0,17,356,0.0005740524368765248
40,294,2.5656340004316642,147.0,1.0,35,900,0.0005609213460635571
50,294,2.5656340004316642,147.0,1.0,17,356,0.0005529117699102495
60,294,2.5656340004316642,147.0,1.0,17,356,0.0005461747221100939
80,294,2.5656340004316642,147.0,1.0,35,900,0.000534273065484287
100,294,2.5656340004316642,147.0,1.0,17,356,0.0005239599022964749
15,295,2.5743606466916362,147.5,1.0,17,355,0.000732270045732342
20,295,2.5743606466916362,147.5,1.0,17,355,0.0006255181868970548
30,295,2.5743606466916362,147.5,1.0,35,900,0.0005768962470582558
40,295,2.5743606466916362,147.5,0.9999999999999999,35,900,0.0005637001058642335
50,295,2.5743606466916362,147.5,1.0,17,356,0.0005556508509067729
60,295,2.5743606466916362,147.5,1.0000000000000002,17,356,0.0005488804283068533
80,295,2.5743606466916362,147.5,1.0,35,900,0.0005369198118193484
100,295,2.5743606466916362,147.5,1.0,35,900,0.000526555558040163
15,296,2.5830872929516078,148.0,0.9999999999999998,17,355,0.0007355299162392932
20,296,2.5830872929516078,148.0,1.0,17,355,0.0006283028266633479
30,296,2.5830872929516078,148.0,1.0,35,900,0.0005796908515406571
40,296,2.5830872929516078,148.0,1.0,35,900,0.0005664307855152164
50,296,2.5830872929516078,148.0,1.0,17,356,0.0005583425383055126
60,296,2.5830872929516078,148.0,1.0,17,356,0.0005515393183812067
80,296,2.5830872929516078,148.0,1.0,35,900,0.000539520762198981
100,296,2.5830872929516078,148.0,1.0,35,900,0.0005291063018354777
15,297,2.5918139392115793,148.5,1.0,17,355,0.0007387313959370599
20,297,2.5918139392115793,148.5,1.0,17,355,0.0006310375879547481
30,297,2.5918139392115793,148.5,0.9999999999999998,35,900,0.0005824353990601352
40,297,2.5918139392115793,148.5,1.0,35,900,0.0005691125532250355
50,297,2.5918139392115793,148.5,1.0,17,356,0.0005609860121924072
60,297,2.5918139392115793,148.5,1.0,17,356,0.000554150582409479
80,297,2.5918139392115793,148.5,0.9999999999999999,35,900,0.0005420751243484889
100,297,2.5918139392115793,148.5,1.0,35,900,0.0005316113567011548
15,298,2.600540585471551,149.0,1.0,17,355,0.000741873509623905
20,298,2.600540585471551,149.0,0.9999999999999999,17,355,0.0006337216377364773
30,298,2.600540585471551,149.0,1.0,35,900,0.0005851290536009237
40,298,2.600540585471551,149.0,1.0,35,900,0.0005717445921012664
50,298,2.600540585471551,149.0,0.9999999999999998,17,356,0.0005635804673397001
60,298,2.600540585471551,149.0,1.0,17,356,0.0005567134249753529
80,298,2.600540585471551,149.0,1.0,35,900,0.0005445821201844285
100,298,2.600540585471551,149.0,0.9999999999999999,17,356,0.0005340699595732068
15,299,2.609267231731523,149.5,1.0,17,355,0.0007449553001815745
20,299,2.609267231731523,149.5,0.9999999999999998,17,355,0.0006363541584209718
30,299,2.609267231731523,149.5,1.0,35,900,0.0005877709946497716
40,299,2.609267231731523,149.5,1.0,35,900,0.0005743261003993642
50,299,2.609267231731523,149.5,1.0,17,356,0.0005661251134512267
60,299,2.609267231731523,149.5,1.0,17,356,0.000559227065412154
80,299,2.609267231731523,149.5,1.0,35,900,0.0005470409860515869
100,299,2.609267231731523,149.5,1.0,35,900,0.0005364813615373732
15,300,2.6179938779914944,150.0,1.0,17,355,0.000747975828866803
20,300,2.6179938779914944,150.0,0.9999999999999998,17,355,0.0006389343481169237
30,300,2.6179938779914944,150.0,1.0000000000000002,35,900,0.0005903604174458429
40,300,2.6179938779914944,150.0,0.9999999999999998,35,900,0.0005768562917668915
50,300,2.6179938779914944,150.0,1.0,17,356,0.0005686191754031303
60,300,2.6179938779914944,150.0,1.0,17,356,0.0005616907380406611
80,300,2.6179938779914944,150.0,0.9999999999999998,35,900,0.0005494509729555953
100,300,2.6179938779914944,150.0,1.0,35,900,0.0005388448280572696
15,301,2.626720524251466,150.5,1.0,17,355,0.0007509341755972959
20,301,2.626720524251466,150.5,1.0,17,355,0.0006414614208735608
30,301,2.626720524251466,150.5,1.0,35,900,0.0005928965332258696
40,301,2.626720524251466,150.5,0.9999999999999998,35,900,0.0005793343954830516
50,301,2.626720524251466,150.5,1.0,17,356,0.0005710618934799794
60,301,2.626720524251466,150.5,1.0,17,356,0.0005641036924023202
80,301,2.626720524251466,150.5,1.0,35,900,0.0005518113467910965
100,301,2.626720524251466,150.5,1.0,35,900,0.0005411596391981028
15,302,2.6354471705114375,151.0,1.0,17,355,0.0007538294392319835
20,302,2.6354471705114375,151.0,0.9999999999999998,17,355,0.0006439346069200269
30,302,2.6354471705114375,151.0,1.0000000000000002,35,900,0.0005953785694644146
40,302,2.6354471705114375,151.0,1.0,35,900,0.0005817596566934511
50,302,2.6354471705114375,151.0,1.0,17,356,0.0005734525236061909
60,302,2.6354471705114375,151.0,0.9999999999999998,17,356,0.0005664651934878548
80,302,2.6354471705114375,151.0,0.9999999999999998,35,900,0.0005541213885653453
100,302,2.6354471705114375,151.0,1.0,35,900,0.0005434250898459757
15,303,2.644173816771409,151.5,1.0,17,355,0.0007566607378455117
20,303,2.644173816771409,151.5,1.0,17,355,0.0006463531528999003
30,303,2.644173816771409,151.5,1.0,35,900,0.0005978057701091908
40,303,2.644173816771409,151.5,1.0,35,900,0.0005841313366400283
50,303,2.644173816771409,151.5,1.0,17,356,0.0005757903375726647
60,303,2.644173816771409,151.5,1.0000000000000002,17,356,0.0005687745219611677
80,303,2.644173816771409,151.5,1.0,35,900,0.0005563803946172424
100,303,2.644173816771409,151.5,1.0,35,900,0.0005456404899226698
15,304,2.652900463031381,152.0,1.0,17,355,0.0007594272089968973
20,304,2.652900463031381,152.0,1.0,17,355,0.0006487163221006473
30,304,2.652900463031381,152.0,1.0000000000000002,35,900,0.0006001773958113742
40,304,2.652900463031381,152.0,1.0000000000000002,35,900,0.0005864487128860993
50,304,2.652900463031381,152.0,1.0,17,356,0.0005780746232586197
60,304,2.652900463031381,152.0,0.9999999999999998,17,356,0.0005710309743784345
80,304,2.652900463031381,152.0,1.0,35,900,0.000558587676831671
100,304,2.652900463031381,152.0,1.0,17,356,0.0005478051645958577
15,305,2.6616271092913526,152.5,1.0,17,355,0.0007621280099922233
20,305,2.6616271092913526,152.5,1.0,17,355,0.0006510233946780407
30,305,2.6616271092913526,152.5,1.0,35,900,0.0006024927241507983
40,305,2.6616271092913526,152.5,1.0,35,900,0.0005887110795364131
50,305,2.6616271092913526,152.5,1.0,17,356,0.0005803046848485123
60,305,2.6616271092913526,152.5,1.0,17,356,0.000573233863402386
80,305,2.6616271092913526,152.5,1.0,35,900,0.0005607425628490886
100,305,2.6616271092913526,152.5,1.0,35,900,0.0005499184544846625
15,306,2.670353755551324,153.0,1.0,17,355,0.0007647623181413362
20,306,2.670353755551324,153.0,1.0,17,355,0.0006532736678754223
30,306,2.670353755551324,153.0,0.9999999999999998,35,900,0.0006047510498560134
40,306,2.670353755551324,153.0,1.0,35,900,0.00059091774745217
50,306,2.670353755551324,153.0,1.0,17,356,0.0005824798430439772
60,306,2.670353755551324,153.0,1.0,17,356,0.0005753825180116737
80,306,2.670353755551324,153.0,1.0,35,900,0.0005628443962703394
100,306,2.670353755551324,153.0,1.0,35,900,0.0005519797158605032
15,307,2.6790804018112957,153.5,1.0,17,355,0.00076732933100847
20,307,2.6790804018112957,153.5,1.0,17,355,0.0006554664562377794
30,307,2.6790804018112957,153.5,0.9999999999999999,17,356,0.0006069516850191339
40,307,2.6790804018112957,153.5,1.0000000000000002,35,900,0.000593068044460941
50,307,2.6790804018112957,153.5,1.0,17,356,0.0005845994352707525
60,307,2.6790804018112957,153.5,1.0,17,356,0.0005774762837053017
80,307,2.6790804018112957,153.5,1.0000000000000002,35,900,0.0005648925368566011
100,307,2.6790804018112957,153.5,0.9999999999999998,35,900,0.000553988320843211
15,308,2.6878070480712677,154.0,1.0000000000000002,17,355,0.0007698282666566407
20,308,2.6878070480712677,154.0,1.0,17,355,0.000657601091820533
30,308,2.6878070480712677,154.0,1.0,35,900,0.0006090939593053793
40,308,2.6878070480712677,154.0,1.0,35,900,0.0005951613155614257
50,308,2.6878070480712677,154.0,1.0,17,356,0.0005866628158805064
60,308,2.6878070480712677,154.0,1.0,17,356,0.0005795145227019501
80,308,2.6878070480712677,154.0,1.0,35,900,0.0005668863607244105
100,308,2.6878070480712677,154.0,1.0,35,900,0.0005559436575922551
15,309,2.6965336943312392,154.5,1.0,17,355,0.000772258363885841
20,309,2.6965336943312392,154.5,1.0,17,355,0.0006596769243930122
30,309,2.6965336943312392,154.5,1.0,17,356,0.0006111772201572469
40,309,2.6965336943312392,154.5,0.9999999999999998,35,900,0.0005971969231229719
50,309,2.6965336943312392,154.5,1.0000000000000002,17,356,0.0005886693563475249
60,309,2.6965336943312392,154.5,1.0,17,356,0.0005814966141342801
80,309,2.6965336943312392,154.5,1.0,35,900,0.0005688252605356907
100,309,2.6965336943312392,154.5,0.9999999999999998,17,356,0.0005578451304931196
15,310,2.705260340591211,155.0,1.0,17,355,0.0007746188824649029
20,310,2.705260340591211,155.0,0.9999999999999999,17,355,0.0006616933216365037
30,310,2.705260340591211,155.0,1.0,35,900,0.0006132008329933072
40,310,2.705260340591211,155.0,1.0,35,900,0.000599174247079792
50,310,2.705260340591211,155.0,0.9999999999999998,17,356,0.0005906184454601493
60,310,2.705260340591211,155.0,1.0,17,356,0.0005834219542380439
80,310,2.705260340591211,155.0,1.0,35,900,0.0005707086456827722
100,310,2.705260340591211,155.0,1.0,35,900,0.0005596921603387355
15,311,2.7139869868511823,155.5,0.9999999999999998,17,355,0.0007769091033570101
20,311,2.7139869868511823,155.5,1.0,17,355,0.0006636496693368654
30,311,2.7139869868511823,155.5,1.0,35,900,0.0006151641814014848
40,311,2.7139869868511823,155.5,1.0,35,900,0.000601092685119853
50,311,2.7139869868511823,155.5,1.0,17,356,0.0005925094895069534
60,311,2.7139869868511823,155.5,1.0,17,356,0.0005852899565359969
80,311,2.7139869868511823,155.5,0.9999999999999998,35,900,0.0005725359424683045
100,311,2.7139869868511823,155.5,1.0,35,900,0.0005614841845059107
15,312,2.722713633111154,156.0,1.0,17,355,0.000779128328938695
20,312,2.722713633111154,156.0,1.0,17,355,0.0006655453715716428
30,312,2.722713633111154,156.0,1.0000000000000002,35,900,0.0006170666673268335
40,312,2.722713633111154,156.0,0.9999999999999998,35,900,0.0006029516528683553
50,312,2.722713633111154,156.0,1.0,17,356,0.0005943419124575951
60,312,2.722713633111154,156.0,1.0,17,356,0.0005871000520165412
80,312,2.722713633111154,156.0,1.0,35,900,0.0005743065942799933
100,312,2.722713633111154,156.0,0.9999999999999998,35,900,0.0005632206571267356
15,313,2.731440279371126,156.5,1.0,17,355,0.0007812758832123442
20,313,2.731440279371126,156.5,1.0,17,355,0.0006673798508915709
30,313,2.731440279371126,156.5,1.0,35,900,0.000618907711253706
40,313,2.731440279371126,156.5,1.0,35,900,0.0006047505840657144
50,313,2.731440279371126,156.5,1.0,17,356,0.0005961151561382947
60,313,2.731440279371126,156.5,0.9999999999999998,17,356,0.0005888516893070544
80,313,2.731440279371126,156.5,0.9999999999999998,35,900,0.0005760200617601373
100,313,2.731440279371126,156.5,1.0,35,900,0.0005649010492548208
15,314,2.7401669256310974,157.0,0.9999999999999998,17,355,0.0007833511120121214
20,314,2.7401669256310974,157.0,1.0000000000000002,17,355,0.0006691525484964798
30,314,2.7401669256310974,157.0,1.0,17,356,0.0006206867523822841
40,314,2.7401669256310974,157.0,1.0000000000000002,35,900,0.0006064889307400542
50,314,2.7401669256310974,157.0,1.0,17,356,0.0005978286804018446
60,314,2.7401669256310974,157.0,1.0000000000000002,17,356,0.0005905443348418501
80,314,2.7401669256310974,157.0,1.0,35,900,0.0005776758229699495
100,314,2.7401669256310974,157.0,1.0,17,356,0.0005665248490264493
15,315,2.748893571891069,157.5,1.0,17,355,0.0007853533832032349
20,315,2.748893571891069,157.5,1.0,17,355,0.0006708629244054975
30,315,2.748893571891069,157.5,1.0,35,900,0.000622403248799405
40,315,2.748893571891069,157.5,1.0,35,900,0.0006081661633741412
50,315,2.748893571891069,157.5,1.0,17,356,0.0005994819632921531
60,315,2.748893571891069,157.5,1.0,17,356,0.0005921774730246943
80,315,2.748893571891069,157.5,1.0,35,900,0.0005792733735485258
100,315,2.748893571891069,157.5,1.0,35,900,0.0005680915618164816
15,316,2.7576202181510405,158.0,1.0,17,355,0.0007872820868744701
20,316,2.7576202181510405,158.0,1.0,17,355,0.0006725104576215551
30,316,2.7576202181510405,158.0,1.0,35,900,0.0006240566776436375
40,316,2.7576202181510405,158.0,1.0,35,900,0.000609781771066671
50,316,2.7576202181510405,158.0,1.0,17,356,0.000601074501203241
60,316,2.7576202181510405,158.0,1.0,17,356,0.0005937506063858827
80,316,2.7576202181510405,158.0,1.0,35,900,0.0005808122268664774
100,316,2.7576202181510405,158.0,1.0,35,900,0.0005696007103890283
15,317,2.7663468644110125,158.5,1.0,17,355,0.0007891366355240184
20,317,2.7663468644110125,158.5,1.0000000000000002,35,900,0.0006741043017009349
30,317,2.7663468644110125,158.5,1.0000000000000002,35,900,0.0006256465352645433
40,317,2.7663468644110125,158.5,1.0,35,900,0.0006113352616878867
50,317,2.7663468644110125,158.5,1.0,17,356,0.0006026058090326398
60,317,2.7663468644110125,158.5,1.0,17,356,0.0005952632557337599
80,317,2.7663468644110125,158.5,1.0,35,900,0.000582291914174181
100,317,2.7663468644110125,158.5,1.0,35,900,0.0005710518350427991
15,318,2.775073510670984,159.0,1.0,17,355,0.0007909164642383951
20,318,2.775073510670984,159.0,0.9999999999999998,35,900,0.0006757482807034179
30,318,2.775073510670984,159.0,1.0,35,900,0.0006271723373760899
40,318,2.775073510670984,159.0,1.0,35,900,0.0006128261620294878
50,318,2.775073510670984,159.0,1.0,17,356,0.0006040754203291467
60,318,2.775073510670984,159.0,1.0,17,356,0.0005967149603006791
80,318,2.775073510670984,159.0,1.0,35,900,0.0005837119847445436
100,318,2.775073510670984,159.0,1.0,35,900,0.0005724444937511712
15,319,2.7838001569309556,159.5,1.0,17,355,0.0007926210308645247
20,319,2.7838001569309556,159.5,0.9999999999999999,35,900,0.000677322742177745
30,319,2.7838001569309556,159.5,1.0,35,900,0.000628633619204176
40,319,2.7838001569309556,159.5,0.9999999999999998,35,900,0.0006142540179487822
50,319,2.7838001569309556,159.5,0.9999999999999998,17,356,0.0006054828874349289
60,319,2.7838001569309556,159.5,1.0,17,356,0.0005981052778833649
80,319,2.7838001569309556,159.5,1.0,35,900,0.0005850720060103085
100,319,2.7838001569309556,159.5,1.0,35,900,0.0005737782622968192
15,320,2.792526803190927,160.0,1.0,17,355,0.0007942498161748815
20,320,2.792526803190927,160.0,1.0,35,900,0.0006788272065276984
30,320,2.792526803190927,160.0,1.0,35,900,0.0006300299356281911
40,320,2.792526803190927,160.0,1.0,35,900,0.0006156183945070408
50,320,2.792526803190927,160.0,0.9999999999999999,17,356,0.0006068277816218705
60,320,2.792526803190927,160.0,0.9999999999999998,17,356,0.0005994337849776169
80,320,2.792526803190927,160.0,0.9999999999999998,35,900,0.0005863715636958306
100,320,2.792526803190927,160.0,0.9999999999999998,35,900,0.0005750527344009235
15,321,2.8012534494508987,160.5,1.0,17,355,0.0007958023240257052
20,321,2.8012534494508987,160.5,0.9999999999999999,35,900,0.0006802612154788557
30,321,2.8012534494508987,160.5,1.0,35,900,0.0006313608613166281
40,321,2.8012534494508987,160.5,1.0,35,900,0.0006169188761019397
50,321,2.8012534494508987,160.5,1.0,17,356,0.0006081096932221593
60,321,2.8012534494508987,160.5,1.0,17,356,0.0006007000769072957
80,321,2.8012534494508987,160.5,1.0,35,900,0.000587610261943249
100,321,2.8012534494508987,160.5,1.0,35,900,0.0005762675218469349
15,322,2.8099800957108707,161.0,1.0,17,355,0.0007972780815080664
20,322,2.8099800957108707,161.0,1.0,35,900,0.0006816243322182077
30,322,2.8099800957108707,161.0,1.0,35,900,0.0006326259908566212
40,322,2.8099800957108707,161.0,1.0,35,900,0.0006181550665941812
50,322,2.8099800957108707,161.0,0.9999999999999999,17,356,0.0006093282317531125
60,322,2.8099800957108707,161.0,1.0,17,356,0.0006019037679476044
80,322,2.8099800957108707,161.0,1.0,35,900,0.000588787723433069
100,322,2.8099800957108707,161.0,0.9999999999999998,35,900,0.00057742225459881
15,323,2.8187067419708423,161.5,0.9999999999999998,17,355,0.0007986766390919118
20,323,2.8187067419708423,161.5,0.9999999999999999,35,900,0.0006829161415271948
30,323,2.8187067419708423,161.5,1.0,35,900,0.000633824938877469
40,323,2.8187067419708423,161.5,1.0,35,900,0.0006193265894281708
50,323,2.8187067419708423,161.5,0.9999999999999998,17,356,0.000610483026036087
60,323,2.8187067419708423,161.5,1.0,17,356,0.0006030444914425882
80,323,2.8187067419708423,161.5,1.0,35,900,0.0005899035894991214
100,323,2.8187067419708423,161.5,1.0,35,900,0.0005785165809137879
15,324,2.827433388230814,162.0,1.0,17,355,0.0007999975707630643
